8880	8887	8876	8883	675	2007-08-14 09:10
8879	8895	8871	8884	827	2007-08-14 09:15
8884	8885	8853	8860	1264	2007-08-14 09:20
8859	8860	8825	8832	1918	2007-08-14 09:25
8830	8845	8825	8837	904	2007-08-14 09:30
8837	8854	8837	8847	1035	2007-08-14 09:35
8847	8857	8842	8849	721	2007-08-14 09:40
8847	8855	8844	8850	614	2007-08-14 09:45
8851	8854	8842	8843	779	2007-08-14 09:50
8843	8850	8836	8848	598	2007-08-14 09:55
8850	8878	8845	8870	908	2007-08-14 10:00
8870	9019	8868	9019	3583	2007-08-14 10:05
9004	9075	8953	8960	2606	2007-08-14 10:10
8959	8960	8908	8956	2066	2007-08-14 10:15
8961	8961	8931	8944	890	2007-08-14 10:20
8945	8960	8913	8930	1126	2007-08-14 10:25
8932	8959	8930	8959	813	2007-08-14 10:30
8953	8958	8932	8940	653	2007-08-14 10:35
8939	8951	8929	8946	541	2007-08-14 10:40
8943	8947	8933	8941	400	2007-08-14 10:45
8937	8950	8937	8942	407	2007-08-14 10:50
8942	8946	8938	8945	201	2007-08-14 10:55
8945	8948	8940	8947	428	2007-08-14 11:00
8946	8955	8940	8948	687	2007-08-14 11:05
8950	8970	8950	8970	918	2007-08-14 11:10
8968	8987	8968	8985	1138	2007-08-14 11:15
8983	9004	8981	8994	1346	2007-08-14 11:20
8994	8995	8978	8987	768	2007-08-14 11:25
8987	8989	8973	8981	658	2007-08-14 11:30
8980	8994	8974	8984	646	2007-08-14 11:35
8986	8988	8982	8985	469	2007-08-14 11:40
8985	8986	8955	8961	974	2007-08-14 11:45
8963	8969	8958	8967	729	2007-08-14 11:50
8968	8980	8960	8978	768	2007-08-14 11:55
8978	8983	8959	8973	742	2007-08-14 12:00
8973	8975	8950	8950	891	2007-08-14 12:05
8951	8963	8946	8950	696	2007-08-14 12:10
8954	8968	8949	8964	751	2007-08-14 12:15
8960	8968	8952	8964	711	2007-08-14 12:20
8968	8968	8918	8920	1390	2007-08-14 12:25
8918	8945	8912	8939	1098	2007-08-14 12:30
8938	8949	8927	8945	649	2007-08-14 12:35
8948	8952	8942	8947	635	2007-08-14 12:40
8949	8953	8931	8931	770	2007-08-14 12:45
8931	8945	8920	8930	876	2007-08-14 12:50
8929	8930	8911	8917	1275	2007-08-14 12:55
8917	8923	8890	8905	1428	2007-08-14 13:00
8902	8909	8886	8906	1227	2007-08-14 13:05
8901	8909	8895	8906	1108	2007-08-14 13:10
8903	8907	8882	8885	887	2007-08-14 13:15
8883	8906	8882	8903	769	2007-08-14 13:20
8903	8908	8895	8908	620	2007-08-14 13:25
8904	8907	8900	8905	601	2007-08-14 13:30
8902	8908	8894	8897	790	2007-08-14 13:35
8897	8903	8892	8901	856	2007-08-14 13:40
8885	8885	8885	8885	523	2007-08-14 13:45
